"YY","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"2002","  ","30N","130E","61300013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","135E","61300013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","150E","61300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","155E","61300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","155W","64300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","160W","64300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","165W","64300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","170E","61300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","170W","64300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","175E","61300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","175W","64300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30N","180W","64300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","135W","63250013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","140W","63250013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","145W","63250014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","150W","63250014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","155E","62250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","155W","63250015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","160E","62250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","160W","63250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","165E","62250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","165W","63250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","170E","62250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","170W","63250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","175E","62250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","175W","63250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","30S","180W","63250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","140E","61350014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","145E","61350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","150E","61350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","155E","61350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","155W","64350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","160W","64350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","165W","64350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","170W","64350016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","175W","64350017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35N","180W","64350017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","135W","63300013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","140W","63300013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","145W","63300014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","150W","63300014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","155E","62300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","155W","63300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","160E","62300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","160W","63300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","165E","62300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","165W","63300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","170E","62300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","170W","63300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","175E","62300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","175W","63300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","35S","180W","63300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","140E","61400014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","150E","61400015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","155E","61400015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","155W","64400015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","160E","61400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","160W","64400015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","165E","61400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","165W","64400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","170E","61400017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","170W","64400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","175E","61400017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","175W","64400017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40N","180W","64400017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","135W","63350013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","140W","63350013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","145E","62350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","145W","63350014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","150E","62350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","150W","63350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","155E","62350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","155W","63350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","160E","62350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","160W","63350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","165E","62350016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","165W","63350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","170W","63350016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","175W","63350017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","40S","180W","63350017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","135W","63400013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","140W","63400013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","145E","62400014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","145W","63400014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","150E","62400015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","150W","63400014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","155E","62400015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","155W","63400015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","160E","62400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","160W","63400015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","165E","62400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","165W","63400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","170E","62400017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","170W","63400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","175E","62400017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","45S","180W","63400017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","50N","170W","64500016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","50S","150E","62450015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","50S","160E","62450016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","50S","165E","62450016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","  ","50S","170E","62450017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","AU","25S","150E","62200015000","13314.18","60.2","4618","418.109","17015","101.042","4280","60.831","739","16.494","87","0","232","85.76","1960","667.498","28585"
"2002","AU","30S","150E","62250015000","25894.84","123.751","10443","811.558","28416","164.259","5408","126.286","1495","7.823","41","0","138","175.116","3821","1168.702","52171"
"2002","AU","30S","155E","62250015500","31993.94","140.069","12667","386.034","10483","204.938","7298","179.796","2090","9.726","51","0","130","892.598","14683","986.499","41283"
"2002","AU","35S","150E","62300015000","20254.03","87.405","8387","802.545","27628","142.84","4139","104.16","1121","9.938","51","0","87","150.893","2944","1187.524","53008"
"2002","CN","05N","135E","61050013500","25121.21","2.094","85","83.233","2949","180.016","4535","2.137","48","8.985","202","11.061","233","22.58","505","114.007","11772"
"2002","CN","05N","155E","61050015500","16496.97","0.616","31","52.599","1969","250.312","7188","0","0","17.688","434","1.977","41","15.093","393","73.698","2973"
"2002","CN","05N","165E","61050016500","13183.37","3.281","86","53.872","1888","255.812","6901","0.324","9","13.314","347","6.989","169","7.467","197","78.446","3112"
"2002","CN","10S","140W","63050013500","15549.07","31.402","2198","64.406","2636","382.738","11483","0","0","0","0","0","0","39.778","1003","93.1","4961"
"2002","CN","10S","150W","63050014500","38304.32","224.003","15688","256.021","10482","834.932","25049","0","0","0","0","0","0","80.661","2035","311.805","15003"
"2002","CN","15S","135W","63100013000","24799.22","89.799","6164","103.492","4238","580.795","17427","0","0","0","0","0","0","91.004","2296","152.135","8180"
"2002","CN","15S","145W","63100014000","12505.51","51.721","3620","66.745","2731","240.135","7204","0","0","0","0","0","0","27.093","683","83.985","4126"
"2002","FJ","15S","170E","62100017000","25006.81","780.284","48561","173.605","7012","108.641","4308","2.86","106","3.371","87","16.093","443","5.376","116","263.089","13773"
"2002","FJ","15S","175E","62100017500","40465.25","1275.995","78452","264.303","10162","113.022","4784","8.165","242","7.907","201","27.554","714","6.766","148","388.034","20859"
"2002","FJ","20S","170E","62150017000","46854.09","1257.828","80476","265.223","10053","60.788","2603","10.411","286","4.238","102","23.109","633","15.645","343","448.515","26173"
"2002","FJ","20S","175E","62150017500","92208.54","1621.42","98689","508.278","19360","200.343","9661","12.828","318","15.507","320","35.334","868","29.055","614","1066.228","68240"
"2002","FJ","20S","180W","63150017500","39808.42","749.549","43470","302.601","13651","87.422","3838","9.398","199","10.8","232","17.758","400","13.912","299","660.287","40508"
"2002","FJ","25S","175E","62200017500","38490.4","1149.826","70983","162.473","6209","62.481","3121","7.45","177","1.734","36","9.761","215","16.709","392","389.298","25460"
"2002","FM","05N","155E","61050015500","30189.48","0","0","44.381","1740","348.552","10800","0.114","5","5.833","168","0.752","21","2.302","64","47.139","1857"
"2002","JP","00N","155E","61000015500","25837.16","6.223","395","635.102","24465","497.813","15962","0.285","8","2.013","34","40.7","764","10.376","163","635.226","24474"
"2002","JP","00N","155W","64000015000","16198.74","2.334","148","195.921","6823","709.746","17734","5.813","140","0.359","6","42.144","802","37.921","607","196.101","6834"
"2002","JP","00N","160E","61000016000","19640.83","9.011","572","452.148","17564","368.608","12896","0.376","10","1.913","29","39.828","741","9.217","147","452.286","17571"
"2002","JP","00N","165E","61000016500","16702.78","3.214","204","206.174","8009","546.766","19129","0.278","7","0.502","8","36.317","680","12.337","200","206.174","8009"
"2002","JP","00N","170E","61000017000","29541.47","12.588","799","510.095","19815","953.99","33376","1.125","29","0.698","10","48.169","904","24.352","397","510.156","19819"
"2002","JP","00N","175E","61000017500","60299.92","52.477","3331","603.309","23436","1842.64","64466","6.996","182","1.54","23","101.807","1925","57.06","921","603.643","23462"
"2002","JP","05N","160W","64050015500","15391.7","1.15","73","173.246","5513","633.438","14699","17.978","486","0.062","1","26.154","479","40.993","624","174.071","5580"
"2002","JP","05N","175E","61050017500","30181.95","21.755","1381","292.309","11355","785.378","27477","18.438","515","5.894","71","73.624","1365","32.561","506","292.549","11370"
"2002","JP","05S","160E","62000016000","35529.71","30.868","1908","1438.513","55880","698.544","24439","0.603","15","7.179","121","49.718","936","15.903","269","1440.948","56045"
"2002","JP","05S","165E","62000016500","13101.8","25.844","1659","454.464","17654","296.75","10382","0.436","11","1.884","32","23.53","453","8.043","136","456.038","17740"
"2002","JP","05S","170E","62000017000","19656.01","26.146","1692","532.105","20670","555.085","19420","1.008","27","0.667","12","32.766","625","10.821","178","532.448","20685"
"2002","JP","10S","135W","63050013000","34237.34","72.247","4586","447.777","13211","853.498","19821","10.367","269","1.445","20","69.339","1280","71.975","1153","458.869","14200"
"2002","JP","10S","140W","63050013500","17576.81","16.273","1033","260.822","7948","515.994","11919","4.94","123","0.586","7","36.55","680","57.23","950","266.388","8436"
